move,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06-DLC1,2020-06,2020-07,2020-08,2020-09,2020-10-DLC2,2020-10,2020-11-H1,2020-11-H2,2020-11,2020-12-H1,2020-12-H2,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09-DLC1,2023-09,2023-10,2023-11,2023-12-DLC2,2023-12,2024-01
stealthrock,3123.0286064721236,11398.486413551489,12004.64023870531,5510.729109360008,16946.246711960746,9483.515845473483,7145.184267175439,20951.690902190978,19529.01305377715,17346.35602344135,15982.254539409765,17350.83271309756,10007.198694936487,9380.983886322601,15375.179665623835,18255.017812393082,21421.912818952213,18414.411425558817,24546.379985636813,26153.627293016,31304.705023415638,41445.25991536207,22072.33707126386,16960.084621901875,9617.871840523923,2081.3401019229577,3642.568679792493,3066.6165309122193,3066.9519034280934,3400.071810586901,3783.52062747365,2067.1814995717,24926.972146511704,38553.4486214294,9011.729296083899,16886.8178484425,22004.886263060205,21142.202690986796,20108.806308358002,17370.9409802636,16292.334951230901,16738.184663805103,19481.135998004895,21496.6003603218,30417.68325187811,26634.23418735461,15602.968659170207,17277.2603617902,17917.601267746006,21567.499003254597,19436.8546242998,17498.279955847298,16588.387979285195,12963.789334088004,15036.502774463306,17322.3421260464,33550.76323820838,23794.076460054,13976.036533237706,12354.780792977997,2548.267567080399,7085.300992927598,6260.361221564896,6094.3381548509005,5938.7872795436,5226.102382206501,5050.5598285589,2523.052094295799,5186.909166560499,5883.723134307501,10546.832706572002,4949.9830677647005,2220.3160770758,4585.1658140012005,1804.740558407101,2550.6077512205998,4355.163134401401,3160.543600771301,4248.435558664001,7409.563429303098,4811.1217678345,4051.146239137199,4013.4000206571986,6346.405903574303,6166.675699538797,6024.872822962599,7578.934679084197,2936.761439595301,3237.955930446401,5052.768394972501,4564.745343346497,5144.898042397298,6240.752760405001,4902.2781523757,4957.0992109071,5239.9393277289,6265.615761742402,5682.663535700501,5160.798239074001,4667.556192864499,2142.8822984279004,3041.560152489199,64.40050951890001,205.48448220790004,263.754560406,1228.970433894,2275.2916355664997,3806.3125009319,4716.2146953288,7361.697658147,4958.1815787727,5830.369834765484,3091.299575069001,4773.837867071014,4463.131626116619,3961.845348395563,3683.267468301537,6168.812314826694,8195.93698084354
calmmind,920.3469719215028,5323.149989384532,4947.063806115577,2265.531142605818,4800.669995194482,2970.068829505545,2711.707466251066,7919.569628231106,6455.814107913599,5978.162197580025,5855.443470781584,5969.879134094685,3118.138380450926,3053.6524435566143,5056.033563110626,6083.093381452127,7146.997039536519,6040.219713271732,8116.590020174195,8401.033747303256,10188.483902033946,11233.853024725238,6344.993700033619,5535.718045649883,3490.8933251674557,669.5643650921254,1439.0343049239334,1198.967477443624,821.7662332826756,1232.4466829972,1368.8057538249736,649.8003412234999,6370.9181681983,11120.890954088503,2253.2388040267997,4016.5777010104002,6186.008243629799,5349.335197364901,5272.1375673279,5377.0373895828,5386.3676055843025,5753.7460643125,6883.9888830993,8251.335137270398,10846.350470040297,8978.483818932596,6262.282938724301,6283.731496773498,7120.053911307997,8181.599462136201,6586.6384415062985,6704.422044589902,5639.157401528597,4386.4760923552,5164.6646770474,5740.986126296198,12235.552272000597,9366.960265241698,4470.016025469698,3531.2749034349,437.4457443537999,1478.8815491973,1160.4847056121002,1713.1719217134,2040.3941242004998,1339.4365285043998,2049.6081114288,997.2775747597003,1997.6887603512002,1932.4251382694995,3972.7074922152997,2038.6896380460003,657.6998610344,1481.6779058351997,583.3402510865002,1266.5433192749,1850.2075518052,1521.5448869783004,1560.5193930362002,3081.5832064281008,1710.2560278291005,1133.4006662693998,1137.4817192141002,1479.4916334502,1612.9958099367,2018.8078329017999,1947.4010572295997,728.0932449264999,855.2040701710997,1238.6404272999996,1020.9911679509003,1280.2461835381,1400.1181200259998,1110.5145641606002,1414.7197251728,1186.6321841219,1534.4786008556,1302.8026542330003,1068.1993924015,986.2286648927001,420.5254832488,453.3421850533,23.803331167900005,49.4148168527,66.36291194200001,279.7383963763,521.0641333524999,844.5039807777999,1244.6343832887994,3534.5607469531997,1642.4187090727994,1274.9862678220563,2318.942649897911,2793.751539256334,2557.3609487798235,1494.6617624183932,1805.7036955817514,3085.2982084664627,4672.276446311793
metalsound,0.43721987920475985,0.1477579946836332,0.9217932187855339,0.3546208420166275,0.9253376402289228,0.059306707080753585,4.436954115240311,12.405263467724991,8.729110257604837,2.593820742566912,2.727174355748928,0.8017958254131843,0.8487332017457745,6.10950547239019,4.7139392579618296,5.8212744009893855,9.974728355520435,19.96459492871133,34.313819445735284,21.703908938530752,41.13861217570545,123.84132179205577,60.66487823084668,36.26600264869304,8.041708625630939,0.2519205392556732,2.6938701352178183,1.1457307251314865,3.9516476488429975,9.121751188100001,2.0386097849550358,2.4290723687,5.7874556722,3.7766159574,2.3509563123,2.2329698691999997,6.8670417458,3.6448154894000004,0.9214859360000002,12.033732664099999,6.2111328169,0.4056477747000001,2.3841370843999994,2.4925371326000003,4.639248893300001,7.2933795354,13.5497356016,58.237255649299996,22.948745790900002,22.772451982400003,65.9799801042,25.279551335399997,16.824657998,6.4093908643,11.5989214472,11.1932960501,18.3456534682,10.7925465035,24.7333614874,82.8859606736,9.5202185831,22.5562910842,27.099737210999997,4.8499717433,3.5392113256,2.2718550053,1.7854936409,0.6303920876,4.220160611,4.9593094211,9.308019360700001,32.6259369888,0.288873177,8.6718339702,0.7117625976,7.8792896548,8.591052252399999,3.4752622145000003,1.5989329198,5.074195138200001,1.3543950827,9.5620976449,0.1046365763,53.5694436917,19.0178723193,11.101850452999999,11.7682500746,4.125067478,1.6480199226,0.9427564575,0.9542438078,2.6718801801,6.0581273772,2.5135959835999997,0.5687428641999999,1.2224026848,5.075716485,9.817719003999999,8.5269543077,0.5338130261,0.2322284835,0.1236213692,0.0049577818,1.9856400000000002e-05,8.24568e-05,0.022951012099999998,0.9038686517000001,0.09044355949999999,1.2314123346999999,27.271227309000004,0.07476211340000001,2.745703778371736,0.008400358931203389,0.08308191885838406,0.004484487613399923,0.43245272958532255,7.31166806307668,7.395434045691333,1.1610307809130733
confusion,0.0027226138598615557,0.018194248924906342,0.028415153037455954,0.008449146137208374,0.016464052906011772,0.04086694618289338,0.010489179546901706,0.10725993934658246,0.06734295367941884,0.11376018295744073,0.1341440601219498,0.017071416805670703,0.011582344040705683,0.017800770551795964,0.02523193518498107,0.0593809542137797,0.015252655396650439,0.013394647954777239,0.047956021998548204,0.028196038561423054,0.020960128291943325,0.09063322666307988,0.02679099470197671,0.05081414293269315,0.06526833776646973,0.012859514242880787,0.012485384442208203,0.00047143049010156535,7.436594898546645e-05,0.00040810890000000005,0.0004485539121382165,0.0066408187,0.007284906099999999,0.015360918500000001,0.0010003179,0.006982403299999998,0.007094056699999999,0.0042056260000000005,0.0358216008,0.0074098962,0.011750520000000002,0.023487799299999997,0.004777285199999999,0.005059022999999999,0.0239802181,0.014047406799999999,0.16837012760000003,0.004966970100000002,0.0010570033000000003,0.016853122499999998,0.008546318000000002,0.0033302147999999996,0.009615889999999997,0.008923512699999999,0.004117324300000001,0.0022171987,0.13027543209999998,0.0069839815,0.015090924300000001,0.015450072700000001,0.0022736187,0.0033105846,0.009836055100000001,0.26167897450000005,0.020785402199999997,0.007828593,0.0008153565999999999,1.1745000000000001e-06,0.0003947051,0.18428716320000002,0.0004797958,0.0005725025000000001,1.3493e-06,0.00037555440000000003,0.002441716,0.00021682739999999998,0.0026585434,0.0004144833,4.62382e-05,0.0004607214,0.0058672956,0.0010689239000000001,0.008459956000000001,0.0031544752000000004,0.00034045289999999997,0.0002271168,0.0011364886000000002,0.056300482900000004,0.0015126698,0.0005012693,0.0011079417000000001,0.0346072094,0.0004135885,0.0001675096,0.0005564687,0.0033597227,0.00010336889999999999,0.0005663575,0.0021156488,0.007709512700000001,3e-09,0.0,0.0,0.0,0.0,0.0005920985,1.0965e-06,0.0001500001,5.17175e-05,5.602e-06,0.0053066725,0.00024273051680212543,0.0006538740515280028,0.0012343756112282445,3.07555766905776e-05,3.6001028855814354e-06,0.0017777070241279391,0.0018670354713137272,0.15075306697679203
confuseray,30.08262703681017,73.80240600059138,70.26311614103754,20.031877478117128,40.96031311279491,30.249175355151515,14.231246223233244,29.48947174840151,24.027727444991026,30.651164201196437,24.818612856486133,18.5847475471546,11.418006685306946,24.406630186202822,19.547162878632992,16.807064562504983,24.462192703310908,14.970783458444078,22.19143039971341,19.771676996161318,28.74640078692393,39.552646953060254,24.339826543514555,20.550402380310214,11.856082385889176,4.1469722711467965,3.8117838399681263,1.4815955669437053,5.3161126664727725,0.8581262872000002,1.8825065914920849,0.4518246240999999,2.7956489264999997,3.0153047851000006,1.5621763401,3.9397059485000003,1.9941866365999998,2.2637960646,1.7583002142999995,2.6456192797,2.6491024281,1.3161408098,1.8581390439,1.3942488227000003,5.0378722583,1.5710914545999999,0.6610932019,1.0567202814999999,1.156538155,1.2074856172,0.4951861207,0.7378274251000001,0.9022939964000002,1.0684616533999998,0.8809647545999998,1.2117827357,9.321219295199997,0.9430059839000002,4.1563749748,1.2054021010000002,1.8966462541999998,3.0402910679,2.0073242833000005,0.8606491166,0.7709316240999999,0.42693869630000003,0.5320274522,0.342214823,0.5884005899,0.4633228888999999,1.3735701424000004,0.40925449910000006,1.2754947968999997,1.5198950682999999,0.22521526439999998,0.2547453165,0.47798062729999996,0.1412384204,2.3020099016,2.4067354131,0.3632037211,0.219234537,0.15614608810000005,0.2942494518,0.21465120599999998,0.3256519074,0.15642934699999997,0.2219400899,0.08458671170000001,0.17157754670000003,0.6750872706000002,0.46535777629999986,0.6847066561000001,0.18782992939999998,0.08869808889999999,0.057664385500000005,0.08000283280000002,0.1578545112,0.0391916621,0.2827360681,0.0290296102,0.010563818099999999,0.0030229056999999996,0.025849014400000002,0.0026782903000000004,0.0335925491,0.14349932460000003,0.47129691779999994,0.1759923242,0.5524342051999999,0.4124516743,0.1406629653118487,0.26197723576189885,0.3249697195496702,0.17308214822405216,0.6360402649538694,0.1227060246654671,0.2357650035065727,1.1349576959322114
healblock,2.719070488556815,15.363660399399155,13.412211157126597,10.39311079027817,44.299826125949416,33.74411731423902,9.893839676826156,22.793931547652882,75.11623013908543,65.56125532053846,58.841323582740344,52.1670360836143,14.42186411272986,21.453704346423613,15.854942430394363,62.22032341805848,26.84542988534904,60.86683238478963,106.07633353274548,92.03941519154857,47.38032603923378,69.20959223975527,17.469224815587662,11.4416922082401,179.00652718990727,4.527062416497062,15.6125647647616,0.5207455686496876,49.253047084170376,3.864135965099999,4.040576608108083,5.6896301107000005,1.9439780495999999,5.0496470948,0.8167085388999998,7.5962281525,2.8312053874,8.4773345491,0.42665353829999997,8.099584787500001,0.5938751727,1.7486102603,0.4967608083,1.3014870698,19.786938685400003,1.0548317481,0.7891452679,0.2578499727,6.3695030359,14.889081982900002,28.0582623594,8.0757555365,23.907022328700002,4.9279297267,6.5593674605,12.3668603547,5.585974757300001,2.7692212235,5.3280422794,3.5049537384999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reflect,97.99736117592738,260.1372635422533,278.984734100949,192.01795359601488,735.3175177581173,165.1276047720793,170.02705842285113,358.95022445038745,280.3998805250292,184.4275330282301,166.68245001977334,169.8990802808701,220.33307940869472,82.6062239322572,97.45688025409491,137.02790762480876,207.9518229874638,158.26563436842235,193.06516739945556,154.56366342842796,215.99991110212045,298.3769220488842,149.6584534892324,182.8248221403971,143.44038180365362,14.443206039748757,42.93327528133666,15.696228638319413,38.15673173403252,14.3435232634,36.88299981510523,9.6471586497,226.45047698910003,300.92330278710006,113.40473484610001,229.89855808100003,327.51284865440005,317.976488463,362.5635685809,370.57183123120006,337.52154277269995,415.71349963750026,576.5984167127,622.0231977809997,832.9013530750999,497.2392410389999,288.68262096570004,379.4983759086,363.16825188179996,409.49307565029994,435.5941857126001,262.8039776982001,412.0015237407,313.85747641349997,258.47363591690004,370.7647983727,857.1311889609002,358.17874631709986,221.94180435869998,209.03429822020001,176.8160366164,386.50198469760005,687.6327665469,547.3253012283998,457.856677424,233.86624145630006,348.5391891084999,56.564174564800005,219.4407762695,102.5983061144,145.2821597272,63.318018927299995,152.44169584989993,186.9206696264,99.825167955,89.6652032377,189.32586103619997,205.53820468979998,266.42425618330003,472.3033016539001,265.3143028451,122.16111157559996,108.71848784759997,375.22458905560006,121.50570585290002,149.4510383764,119.33956377399998,35.25710665830001,69.79770193499998,116.25356692700002,61.06484488179999,82.33737835560001,56.683208463799986,70.61318103879998,43.71253034710001,69.51846867470002,85.06604015479999,63.70365255629999,84.9564458661,39.107030105100016,32.089027229299994,34.83267993220001,4.9320795206,13.4230132982,11.785427342100002,30.913036879999996,69.98567450729999,100.54988381439996,204.6399427513,1199.4099350258,313.4692396425001,167.49594753709258,90.37634373978403,151.84911735608412,88.75195937182949,155.95864755461318,132.59119565761648,195.36472749333691,323.0587522124013
ironhead,947.2903697525271,3502.325288533482,4705.097450476783,2062.6879730161004,7157.906560545064,4379.286067439932,3162.1904912012383,9374.842460801074,9132.051849628226,7950.432103670858,7601.029992628478,8644.140369776236,5452.307599577833,4741.396592664476,8206.681935650431,9878.922402876167,12243.699962204448,10719.332923586893,13573.486994951048,14816.754393150013,16750.848007536395,24170.809212539854,11785.591591569764,8632.845245398672,5082.113970613722,1196.7476325749624,2028.629236616551,1509.3817211506962,1285.460356684022,1500.4104603086,2116.7739909931756,1112.6306715633002,4142.7384037359,6539.2729625187,1515.9077843129999,2883.0038238208,4502.847368801601,4774.279004354599,5000.562478934399,3998.655904446699,3447.9640180484994,3584.5157829936993,4141.2203061659,4917.576797182401,6300.5961135563,5187.4545762509,3279.0838209468993,3503.472464766698,3699.5848066250005,5072.0727617817,4772.494977622501,4363.276016420698,4359.003980520801,3639.126092775199,3217.6634195017,4051.0659258086002,6391.105136713901,5402.501388191201,3232.5441620921997,2933.0132709145005,1128.4663161938,3601.363890538,3975.6330237600996,4121.0190244652995,5222.111839060399,3791.8548387264004,4151.648824476,1035.6488910107,2587.0996673844,2214.1224070199983,4354.4265204989,2579.482558385899,871.0448471069001,2324.8400178235997,387.14676418919987,404.58753559129985,791.4614119329997,446.1980607866001,638.1289301219999,1084.5433841642994,955.9398134319001,810.3468950551,930.1633175085001,1236.1472216645004,1504.4840024942998,1107.4704626395,1730.2182462220999,503.8778081205998,584.3389168539998,951.8849260388998,1048.8725808541994,667.6512670612,1232.4420669523004,958.7996391972002,605.9967975418999,1007.4005579171999,1070.6389083958,1012.6632814603001,905.2702727015001,825.9368020462,336.2489712705999,311.04839250890024,20.437669854299994,52.3778111009,84.2141170062,650.0869983337001,1176.9399957242001,1968.9708481888,1997.1120258431997,2985.2504274617995,2158.643817780001,2206.440223555683,1852.5619118708632,2596.94424097915,2218.682646115837,1531.9264244010312,1303.8952893475305,2486.75798113177,3107.6740829692226
telekinesis,0.0009653411684670266,0.061598778711897284,0.1400965471536253,0.01135286672020197,0.004365036722316695,0.00513316195467256,0.012357916552400039,0.0009654157463519497,0.000847448279053975,0.0571508927811869,0.07501257574068765,0.010119504323748196,0.12488867606572729,0.06197319568813425,0.06051349812548751,0.012418913871770632,0.028511389206460513,0.06459763893986686,0.03447378564017639,0.027776991383649585,0.0080784869508288,0.04221345752415745,0.016329845082772132,0.01063134422718559,0.008280747215651918,4.1428811464183646e-05,0.002497529169906032,0.0002937492328646818,0.00024326430101778707,0.0423528531,0.001478547836950006,8.36409e-05,0.017950118900000003,0.085394431,0.0004499989,0.17005862080000006,0.0029977161,0.2312098747,0.0178093312,0.0458645795,0.007060838700000001,1.5058397933000003,0.06764428129999998,0.5098189680999999,0.20786189400000002,0.1467794536,0.0243709408,0.4280023361,0.012134452799999997,0.0346691828,0.022116910700000002,0.0014318517999999999,0.0338007437,1.1445353818,0.059073830499999994,0.01215431,0.021908219200000006,0.0006370037,0.007759682,0.0001354581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lightscreen,97.45804045195125,263.40154824102126,275.2293723659105,186.77237353595834,730.6801222526053,139.43394690425944,169.3303556150973,502.4605117978718,365.91124652730485,167.1471328692956,168.64712785876188,165.9514159854852,218.11000037603833,89.30293484580707,110.68143034194192,121.01842411456276,207.2990753910855,152.84215063218028,185.63838461791394,157.74018693358556,224.3847707553943,317.5100195589872,150.06764147994494,188.08885337497955,146.24534586078573,15.544906824176845,41.66424856570094,13.840579619587762,33.73136594343973,12.555825340899997,35.18034312890055,4.690537216199997,237.6026263885,335.67553980980006,97.55811518249999,231.39473080209999,337.2034015568001,344.9739873196,374.6838027676999,345.23186495090016,341.8077721537,419.0291488656,566.8407740443002,607.9990056812999,828.2175260235,510.42539400929996,307.7601910663999,645.7110361472999,375.17102615570013,526.6889452346998,441.841292434,263.7909930811,406.02630283279996,321.4653715883,279.23326976669995,360.4953736139002,818.6100551448998,370.6840420664,234.9476574601,214.71914545669995,172.98582556900007,401.1726839266001,694.8747376506,603.3286537169998,460.1954210519999,235.2622369573,344.40041457699994,74.11133424940002,235.15003344229999,116.70061439660002,180.7118154009,68.1336119627,150.7473274445,184.4003620325,99.61986146980003,88.72649427029995,188.2103037341,205.48120476,266.74543245209986,472.5448308509001,269.0265714715,126.69641727559997,109.77486234179999,374.9124172429001,122.87061327330001,191.78402658050004,335.80481510659985,99.28102733889997,145.61127383779998,263.7622002217999,220.0921748148,139.5627973399999,201.10125240390005,203.5806658628,213.69617676370004,213.67110610620003,365.87078325290014,298.04386889089983,299.8246933954,239.42154137549997,68.99507234940003,114.3010915317,5.236220696800002,13.0113519562,11.8151426981,30.701184674500002,70.8643640728,115.19858503249999,237.255415218,1212.9265878604997,310.82611940579994,149.2422042410456,111.95943051072777,159.19327354092974,91.5429509002893,156.04482112636168,135.853884949295,196.43708557487466,347.8786351710335
extrasensory,163.6912635885322,519.5988645614403,175.37770545744394,111.13809180609971,157.33850554551344,85.03349294984288,42.62672350612483,194.68856769345393,215.76818175293664,205.8870450987101,129.03291257478745,108.66129256939922,61.0720154692889,81.48259086007222,113.95033534193432,91.34176694312366,80.86332818023097,47.27409498498791,72.21824784450612,69.88675759025104,85.19541339837157,64.23022850693893,42.57637364178213,31.796854948242416,22.316054759837307,5.501428214717417,7.133339919960771,3.540056479758615,2.3085231808142748,5.721489583099999,28.20327592946375,25.043981885300006,559.5510456196998,435.8744315286,177.51904199540002,237.3766856921,323.62483244690003,224.93802846479997,198.84144900660004,261.148337479,265.5333090905001,238.66133100729996,311.872725036,307.5093860778001,896.46186902,453.1001160500001,241.9970230163,156.17417508649996,122.63013848360004,201.31004877470002,125.0769331327,217.99426388310005,148.4716521971,121.1613540535,188.7228066348,128.68528598219999,251.57907129769998,153.89928980190007,145.51882441880002,132.42622420830003,7.707829702499999,36.2289537586,21.4778648484,22.0920041611,8.0169656137,23.869019576499998,12.5257267226,1.2047333251999999,4.7569143606,5.8194652807,62.0858561274,7.291817421799999,3.2470032656999996,4.1992031032999995,8.2539259349,2.8830226541,11.1331871379,2.6897489405,6.977928932200002,9.671956595599998,6.115837328799999,1.7161252645,3.1051450292,3.0427009938999996,10.590328861800002,3.6164075837000005,3.1683803091,2.597957701,1.6029431664999998,2.1924817657,1.3153399612,1.5298027871999997,1.0885359414000002,1.4661464837,0.44512615799999994,0.5008189640999999,0.4753955914000001,1.8081168553000004,0.8653642206999999,0.7793931350000001,0.2643818462,0.17031870199999996,0.0005121834,0.0006443534,0.868009925,3.0497361325999996,11.099131716399999,22.5724870549,19.440164789300002,19.6427911301,9.752825092,14.501666505854544,4.528316895893989,11.727109957928379,5.809882774782363,4.303033444632432,4.110481090588166,7.737795984535925,8.771433505663296
skillswap,57.301561027416504,733.7189505181354,432.01420156309194,284.225330875796,450.2647680426179,303.42744179256323,257.583924010033,244.8720085709061,253.19026164611356,581.0026378539084,356.3866293563721,362.295524679217,159.03195199823273,143.94991517576847,654.1165750329611,990.0728673309861,1109.2703801471089,1086.221732841712,1057.3038496882461,790.4745785082706,1160.9212512557656,4208.924999011395,1590.2977508203587,486.1388299308033,270.6709689343247,45.094761782910275,79.14963380657213,41.50205384158801,13.143907665522677,19.254214688999994,61.03552387022294,9.404825689900001,230.00085788170003,1035.2874865229,81.363639647,127.689340608,87.7253909559,104.36577233760002,50.42844564580001,54.3208416015,30.6074803192,30.623199085800007,61.1031547395,36.3944228672,60.6775534131,80.35478564110001,31.9480749715,63.96645931169999,43.7992005835,18.879043733800003,27.7812061825,27.186722089199996,10.612044620099997,10.138279290199998,86.54924050099999,35.628724493099995,69.7752457457,69.10427140659998,181.14554506490003,28.0573322275,2.8512373221000007,136.60838552790003,166.78533318010003,40.855597071000005,35.8525386911,38.069439343899994,19.406269519899997,19.517317858000002,64.60018147250001,13.020779012999999,68.1876787753,9.410966866899999,1.5070741902000004,3.5567168934,0.7281163607999999,0.49828495660000005,1.2270392481,1.9144654802,0.38350993759999996,2.2979763401,0.2234187355,0.5459542240999999,1.8929886080999991,2.799955581500001,19.070575534100005,44.56914481140001,2.54587378,0.23230323469999997,2.4755605022,0.5180624167000001,0.8521147696999999,0.5233813614,3.7559936038,3.2541096856000005,0.35929535250000005,0.4246326925000001,40.192549974,2.5137563180999996,2.0046787271,3.013392209299999,0.38836295469999993,0.8437732318999999,0.0003049068,9.58835e-05,0.176350826,3.1197223194000006,0.29731836170000003,0.15750751420000003,0.49220818720000004,3.9776157058000003,2.1900514864999994,0.995339597357638,37.474833575263425,66.26050407405964,94.76565791829097,45.48746741162184,41.65970029271986,95.40996854387612,98.28883865458485
futuresight,6.489720431838826,17.029783279636458,11.484664713533554,13.510769274853205,77.92670331811703,51.95357922134967,22.10686339312875,41.50909565897089,51.0937879220382,36.35930304017312,22.03055371156043,9.397359349519444,20.7952745305202,6.6061911512324025,18.087204826171504,14.586123805826942,16.60772238547667,8.6144966103975,19.149465005065387,19.001538267018855,29.792242980553212,22.040493344876438,17.18181234477801,25.299526949558633,2.7680063686078347,2.2067193657803794,5.01792386436401,0.8142828414492114,1.389294833124379,1.1774745190000002,15.070414776939952,2.5558658294,15.7255320274,16.0703387376,12.0433872524,122.17725082820002,15.913960812100001,19.4868244563,15.573854414600001,7.915245952300001,21.4728479268,26.469482446600004,10.4447160941,31.006431605099994,50.45092058590001,103.06315597840002,95.1536069725,140.27649274759997,127.79478887689996,29.376733519700007,41.149159539199985,50.7933713498,8.493783119900003,17.955304232599996,15.0537137213,96.085951845,77.2519276143,41.20398734020001,73.09841806500002,57.5789538883,15.632385933399998,19.527951965899998,28.937305141,20.557911554900002,43.7593561763,121.17066660899998,111.58073657859998,114.89242937270001,246.28393267139998,508.47571248730003,262.0818471268,218.00482085280004,122.55841928890001,250.58531706219995,333.6849902893,534.6319092753998,868.3798656298998,848.2045597191002,1197.1876812605,2045.4837232196999,1616.0759115024002,1482.5067261355002,1150.9158805027002,1826.5460753351003,1763.8295225911,1428.2798412148002,1954.6894053501007,749.5437222203,819.0806614674999,1322.8790128852,1413.3483551627999,1644.1233645307996,1271.4460511620002,1075.352759303,1062.9316268841999,1086.6465535598,1274.6766519626997,1304.3547303015002,883.0959911911,1106.7369455065,636.7333007700998,912.9439783943998,1.8260229582,1.203717401,5.8385506721,23.4283304809,121.226812828,205.90648249549997,422.3261293153,1587.7408964214,1294.642076653,1483.6611463667316,153.36589976036475,455.4875599407077,447.18911396107256,721.3951796200811,734.9170919660794,1116.8181676974173,1313.056910657952
flashcannon,715.0643725829801,1538.5444112840157,1621.2602509029566,641.3086105245251,2185.221216884662,1302.3395458824077,927.0438607004912,2691.8145319228133,2580.331883878254,2208.2908747434312,2031.809771774169,2356.3059901602414,1635.1110736696817,1612.6489188909056,2229.1064126876586,2571.5631684699642,2973.1838386624017,2117.0874637812235,3110.80466889905,3025.2433088286357,3457.1810084996264,4427.215625384826,3147.4915690875164,2369.8622529784743,1168.491208310894,284.86671429790937,600.2025491186698,525.5975235792255,533.2781881566219,525.0271045762,651.4605772295326,261.0622677034,4452.719796510303,6998.434331709201,1917.4692591246999,3160.4475606609,4544.7834900455,4053.841444875299,3064.8482442452,3023.1521878946005,2981.770249587599,2463.199247311,3147.9121224143,3506.5263336854,5382.2135804655,4892.3922128904005,3042.7861934682,3244.7553780427,3295.0888128054994,4088.7115258554004,2801.2620693803,2722.2493697702007,2741.585574173599,2091.653559478001,2679.663429881799,2434.2465697526004,4308.7310756588995,3406.0391700495993,2089.259948410499,1847.2415061238999,637.3201251651999,2023.3938150463002,2646.9437884012,1593.4442337761002,1473.0090542793998,1096.7660343069,1248.8807877566,644.9417816017999,1214.2541278191998,1523.8727259258999,2360.8806708607,1264.9940263072,337.77515037329994,886.6224746596002,267.09323759329993,523.5843958828,790.6062019565998,529.9784566198998,870.4079466474,1400.386216381,867.4358076702003,642.9595092846001,373.1872562995,603.2450401386001,725.4111981850999,524.0917492869999,948.4720776206996,468.15291637079997,429.7495896847001,445.9382976518,350.353160591,398.1241093078,649.4093475108,556.0511296641,410.3677665609998,394.69897758249994,520.6982990442999,339.3554765334,331.9759896503999,287.38162569099995,171.17010791829998,269.089948419,3.7344013661999997,8.8463386735,8.6511321398,35.0320436629,85.6762860488,183.68557926649999,329.6752641987999,232.2204901402,205.11480024750006,197.2860544863089,66.61909933368585,160.08002230543102,93.85310631072298,130.55835711290413,422.73788704384657,662.8821254327077,1307.6604031627132
